DATE_TIME,IRRADIATION,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE
2022-01-18 23:15:00,0.0000,22.55,28.63
2022-01-18 23:30:00,0.0000,20.83,26.51
2022-01-18 23:45:00,0.0000,22.15,25.91
2022-01-19 00:00:00,0.0000,21.47,28.29
2022-01-19 00:15:00,0.0000,21.62,26.69
2022-01-19 00:30:00,0.0000,23.13,26.79
2022-01-19 00:45:00,0.0000,21.46,24.34
2022-01-19 01:00:00,0.0000,21.86,28.32
2022-01-19 01:15:00,0.0000,22.29,25.75
2022-01-19 01:30:00,0.0000,21.37,28.16
2022-01-19 01:45:00,0.0000,20.00,28.13
2022-01-19 02:00:00,0.0000,22.63,30.72
2022-01-19 02:15:00,0.0000,23.58,27.78
2022-01-19 02:30:00,0.0000,22.36,29.15
2022-01-19 02:45:00,0.0000,22.83,29.67
2022-01-19 03:00:00,0.0000,22.30,29.25
2022-01-19 03:15:00,0.0000,22.56,28.28
2022-01-19 03:30:00,0.0000,21.54,28.27
2022-01-19 03:45:00,0.0000,21.52,28.88
2022-01-19 04:00:00,0.0000,24.02,31.13
2022-01-19 04:15:00,0.0000,21.70,28.11
2022-01-19 04:30:00,0.0000,21.48,29.41
2022-01-19 04:45:00,0.0000,23.19,30.30
2022-01-19 05:00:00,0.0000,22.43,27.69
2022-01-19 05:15:00,0.0000,20.00,23.51
2022-01-19 05:30:00,0.0000,20.59,22.98
2022-01-19 05:45:00,0.0000,21.16,29.01
2022-01-19 06:00:00,0.0000,21.03,29.70
2022-01-19 06:15:00,0.0205,21.77,27.45
2022-01-19 06:30:00,0.1024,21.97,27.44
2022-01-19 06:45:00,0.1239,23.92,31.79
2022-01-19 07:00:00,0.2292,26.45,38.37
2022-01-19 07:15:00,0.2902,26.92,40.26
2022-01-19 07:30:00,0.3867,28.17,44.00
2022-01-19 07:45:00,0.4567,31.70,44.69
2022-01-19 08:00:00,0.5008,30.28,44.58
2022-01-19 08:15:00,0.6042,33.48,52.34
2022-01-19 08:30:00,0.6301,32.10,50.44
2022-01-19 08:45:00,0.6441,33.43,49.92
2022-01-19 09:00:00,0.7240,35.58,54.25
2022-01-19 09:15:00,0.8382,37.73,60.22
2022-01-19 09:30:00,0.7119,32.88,53.16
2022-01-19 09:45:00,0.8376,36.50,57.09
2022-01-19 10:00:00,0.8604,37.82,58.85
2022-01-19 10:15:00,0.8849,38.00,60.15
2022-01-19 10:30:00,0.8435,35.90,58.51
2022-01-19 10:45:00,0.9380,38.60,61.71
2022-01-19 11:00:00,1.0000,41.21,65.10
2022-01-19 11:15:00,1.0000,39.30,61.16
2022-01-19 11:30:00,0.9248,38.96,62.43
2022-01-19 11:45:00,0.9327,38.70,63.13
2022-01-19 12:00:00,0.9839,39.02,65.30
2022-01-19 12:15:00,1.0000,37.79,60.13
2022-01-19 12:30:00,0.9593,38.46,60.47
2022-01-19 12:45:00,1.0000,37.91,63.53
2022-01-19 13:00:00,0.9629,38.25,63.13
2022-01-19 13:15:00,1.0000,42.20,65.98
2022-01-19 13:30:00,0.9429,38.70,61.57
2022-01-19 13:45:00,0.8665,38.81,63.73
2022-01-19 14:00:00,0.7786,36.29,56.37
2022-01-19 14:15:00,0.7928,34.56,52.70
2022-01-19 14:30:00,0.8143,37.74,56.93
2022-01-19 14:45:00,0.7226,35.01,53.84
2022-01-19 15:00:00,0.5784,32.39,45.28
2022-01-19 15:15:00,0.5706,31.61,49.24
2022-01-19 15:30:00,0.5364,29.05,43.96
2022-01-19 15:45:00,0.5136,32.32,48.54
2022-01-19 16:00:00,0.4744,31.79,47.15
2022-01-19 16:15:00,0.4126,28.13,40.07
2022-01-19 16:30:00,0.3317,27.71,39.78
2022-01-19 16:45:00,0.3130,27.04,40.12
2022-01-19 17:00:00,0.2192,26.57,39.66
2022-01-19 17:15:00,0.1469,24.54,31.94
2022-01-19 17:30:00,0.1399,23.49,31.22
2022-01-19 17:45:00,0.0646,20.83,27.07
2022-01-19 18:00:00,0.0268,21.72,28.80
2022-01-19 18:15:00,0.0000,23.95,31.31
2022-01-19 18:30:00,0.0000,22.68,30.53
2022-01-19 18:45:00,0.0000,24.33,30.44
2022-01-19 19:00:00,0.0000,21.16,23.99
2022-01-19 19:15:00,0.0000,22.38,29.60
2022-01-19 19:30:00,0.0000,23.12,31.06
2022-01-19 19:45:00,0.0000,22.99,31.32
2022-01-19 20:00:00,0.0000,21.15,26.25
2022-01-19 20:15:00,0.0000,21.08,26.95
2022-01-19 20:30:00,0.0000,20.83,24.09
2022-01-19 20:45:00,0.0000,21.10,27.23
2022-01-19 21:00:00,0.0000,22.59,30.67
2022-01-19 21:15:00,0.0000,23.05,29.02
2022-01-19 21:30:00,0.0000,21.40,29.66
2022-01-19 21:45:00,0.0000,20.00,26.54
2022-01-19 22:00:00,0.0000,22.00,30.41
2022-01-19 22:15:00,0.0000,20.00,24.50
2022-01-19 22:30:00,0.0000,23.36,27.34
2022-01-19 22:45:00,0.0000,21.80,26.32
2022-01-19 23:00:00,0.0000,22.91,31.12
2022-01-19 23:15:00,0.0000,24.27,28.61
2022-01-19 23:30:00,0.0000,22.00,29.35
2022-01-19 23:45:00,0.0000,23.41,28.82
2022-01-20 00:00:00,0.0000,20.45,27.22
2022-01-20 00:15:00,0.0000,21.96,27.50
2022-01-20 00:30:00,0.0000,20.68,24.34
2022-01-20 00:45:00,0.0000,22.06,29.40
2022-01-20 01:00:00,0.0000,21.87,28.47
2022-01-20 01:15:00,0.0000,23.89,29.74
2022-01-20 01:30:00,0.0000,21.62,28.37
2022-01-20 01:45:00,0.0000,23.25,31.44
2022-01-20 02:00:00,0.0000,21.83,29.71
2022-01-20 02:15:00,0.0000,21.92,25.92
2022-01-20 02:30:00,0.0000,20.00,24.58
2022-01-20 02:45:00,0.0000,22.93,28.60
2022-01-20 03:00:00,0.0000,21.25,26.63
2022-01-20 03:15:00,0.0000,22.39,26.02
2022-01-20 03:30:00,0.0000,20.95,26.53
2022-01-20 03:45:00,0.0000,20.72,28.22
2022-01-20 04:00:00,0.0000,23.41,30.05
2022-01-20 04:15:00,0.0000,22.66,28.65
2022-01-20 04:30:00,0.0000,21.84,25.83
2022-01-20 04:45:00,0.0000,21.17,29.38
2022-01-20 05:00:00,0.0000,24.35,32.22
2022-01-20 05:15:00,0.0000,20.00,26.93
2022-01-20 05:30:00,0.0000,21.88,30.04
2022-01-20 05:45:00,0.0000,21.79,29.85
2022-01-20 06:00:00,0.0000,21.68,28.77
2022-01-20 06:15:00,0.0733,23.45,29.93
2022-01-20 06:30:00,0.0908,24.05,28.73
2022-01-20 06:45:00,0.1716,25.54,36.14
2022-01-20 07:00:00,0.2876,25.77,36.08
2022-01-20 07:15:00,0.3092,28.82,39.40
2022-01-20 07:30:00,0.3406,29.93,40.61
2022-01-20 07:45:00,0.4787,30.10,45.38
2022-01-20 08:00:00,0.4465,30.19,43.48
2022-01-20 08:15:00,0.5580,33.52,50.37
2022-01-20 08:30:00,0.6663,34.19,53.04
2022-01-20 08:45:00,0.5691,32.07,47.08
2022-01-20 09:00:00,0.7545,34.67,57.70
2022-01-20 09:15:00,0.6651,34.51,51.86
2022-01-20 09:30:00,0.7361,35.39,55.30
2022-01-20 09:45:00,0.8471,39.41,62.62
2022-01-20 10:00:00,0.8481,36.93,57.78
2022-01-20 10:15:00,0.8953,38.41,60.48
2022-01-20 10:30:00,0.9765,39.15,57.84
2022-01-20 10:45:00,0.9362,36.99,58.61
2022-01-20 11:00:00,0.9340,40.42,63.56
2022-01-20 11:15:00,1.0000,39.87,62.96
2022-01-20 11:30:00,0.9548,39.21,62.61
2022-01-20 11:45:00,0.9035,39.94,63.29
2022-01-20 12:00:00,1.0000,38.17,61.75
2022-01-20 12:15:00,1.0000,39.56,64.96
2022-01-20 12:30:00,0.9751,37.97,61.12
2022-01-20 12:45:00,1.0000,40.09,64.52
2022-01-20 13:00:00,0.9875,39.27,59.03
2022-01-20 13:15:00,0.9369,38.13,63.67
2022-01-20 13:30:00,0.9162,40.80,62.19
2022-01-20 13:45:00,0.9136,38.05,60.24
2022-01-20 14:00:00,0.8861,38.16,60.55
2022-01-20 14:15:00,0.8288,34.74,54.07
2022-01-20 14:30:00,0.8208,39.28,60.02
2022-01-20 14:45:00,0.7354,34.18,52.90
2022-01-20 15:00:00,0.6312,35.49,52.00
2022-01-20 15:15:00,0.7041,32.74,49.99
2022-01-20 15:30:00,0.5168,32.07,45.85
2022-01-20 15:45:00,0.6057,33.32,51.20
2022-01-20 16:00:00,0.4805,30.34,46.19
2022-01-20 16:15:00,0.4611,31.30,47.57
2022-01-20 16:30:00,0.3534,27.34,38.53
2022-01-20 16:45:00,0.2788,27.12,38.88
2022-01-20 17:00:00,0.2384,27.53,38.74
2022-01-20 17:15:00,0.2097,27.23,37.23
2022-01-20 17:30:00,0.1801,25.46,34.03
2022-01-20 17:45:00,0.0000,22.86,27.89
2022-01-20 18:00:00,0.0424,24.64,31.56
2022-01-20 18:15:00,0.0000,22.32,28.20
2022-01-20 18:30:00,0.0000,20.00,26.54
2022-01-20 18:45:00,0.0000,23.30,29.15
2022-01-20 19:00:00,0.0000,23.25,29.98
2022-01-20 19:15:00,0.0000,20.19,26.47
2022-01-20 19:30:00,0.0000,20.00,28.56
2022-01-20 19:45:00,0.0000,20.93,27.49
2022-01-20 20:00:00,0.0000,22.36,29.35
2022-01-20 20:15:00,0.0000,23.17,29.36
2022-01-20 20:30:00,0.0000,23.80,32.23
2022-01-20 20:45:00,0.0000,21.71,27.29
2022-01-20 21:00:00,0.0000,23.34,29.35
2022-01-20 21:15:00,0.0000,22.69,28.70
2022-01-20 21:30:00,0.0000,24.05,31.18
2022-01-20 21:45:00,0.0000,21.97,28.72
2022-01-20 22:00:00,0.0000,23.78,29.25
2022-01-20 22:15:00,0.0000,20.65,28.65
2022-01-20 22:30:00,0.0000,21.92,28.03
2022-01-20 22:45:00,0.0000,22.63,32.08
2022-01-20 23:00:00,0.0000,21.83,27.35
2022-01-20 23:15:00,0.0000,21.65,26.58
2022-01-20 23:30:00,0.0000,22.56,28.72
2022-01-20 23:45:00,0.0000,23.08,26.93
2022-01-21 00:00:00,0.0000,21.89,27.75
2022-01-21 00:15:00,0.0000,22.97,27.82
2022-01-21 00:30:00,0.0000,22.52,28.99
2022-01-21 00:45:00,0.0000,22.10,28.50
2022-01-21 01:00:00,0.0000,23.32,30.09
2022-01-21 01:15:00,0.0000,22.45,27.62
2022-01-21 01:30:00,0.0000,22.77,30.67
2022-01-21 01:45:00,0.0000,22.13,26.93
2022-01-21 02:00:00,0.0000,23.72,30.05
2022-01-21 02:15:00,0.0000,20.55,25.95
2022-01-21 02:30:00,0.0000,21.33,27.93
2022-01-21 02:45:00,0.0000,21.59,29.04
2022-01-21 03:00:00,0.0000,23.09,28.54
2022-01-21 03:15:00,0.0000,21.36,27.88
2022-01-21 03:30:00,0.0000,21.79,26.46
2022-01-21 03:45:00,0.0000,23.61,30.32
2022-01-21 04:00:00,0.0000,23.83,30.51
2022-01-21 04:15:00,0.0000,23.42,31.52
2022-01-21 04:30:00,0.0000,20.36,29.50
2022-01-21 04:45:00,0.0000,21.60,26.93
2022-01-21 05:00:00,0.0000,20.00,22.97
2022-01-21 05:15:00,0.0000,23.35,31.36
2022-01-21 05:30:00,0.0000,22.22,28.54
2022-01-21 05:45:00,0.0000,22.27,28.90
2022-01-21 06:00:00,0.0000,20.23,24.40
2022-01-21 06:15:00,0.1110,24.00,30.53
2022-01-21 06:30:00,0.1398,25.17,34.15
2022-01-21 06:45:00,0.2708,26.49,35.60
2022-01-21 07:00:00,0.2472,26.21,37.72
2022-01-21 07:15:00,0.3319,28.83,40.28
2022-01-21 07:30:00,0.4008,27.89,42.49
2022-01-21 07:45:00,0.4427,29.55,41.70
2022-01-21 08:00:00,0.4911,31.21,47.17
2022-01-21 08:15:00,0.4703,31.93,46.07
2022-01-21 08:30:00,0.6948,35.74,52.63
2022-01-21 08:45:00,0.7085,35.10,52.89
2022-01-21 09:00:00,0.6993,33.89,52.75
2022-01-21 09:15:00,0.8318,37.29,59.14
2022-01-21 09:30:00,0.8143,34.94,56.48
2022-01-21 09:45:00,0.8354,37.46,58.74
2022-01-21 10:00:00,0.8693,38.51,59.76
2022-01-21 10:15:00,0.8070,37.47,55.74
2022-01-21 10:30:00,0.9147,38.80,61.09
2022-01-21 10:45:00,0.9410,38.84,60.42
2022-01-21 11:00:00,0.9570,38.73,62.65
2022-01-21 11:15:00,1.0000,39.57,63.02
2022-01-21 11:30:00,1.0000,39.83,65.91
2022-01-21 11:45:00,1.0000,39.52,62.63
2022-01-21 12:00:00,1.0000,39.47,63.83
2022-01-21 12:15:00,1.0000,39.55,63.05
2022-01-21 12:30:00,1.0000,39.54,61.55
2022-01-21 12:45:00,0.9679,38.72,64.76
2022-01-21 13:00:00,0.9524,36.77,60.79
2022-01-21 13:15:00,0.8738,38.77,62.26
2022-01-21 13:30:00,0.9026,36.91,60.96
2022-01-21 13:45:00,0.9238,39.39,61.99
2022-01-21 14:00:00,0.8331,35.83,57.19
2022-01-21 14:15:00,0.7881,34.96,56.00
2022-01-21 14:30:00,0.7331,36.24,53.70
2022-01-21 14:45:00,0.7828,36.10,56.30
2022-01-21 15:00:00,0.7164,34.18,54.37
2022-01-21 15:15:00,0.6763,33.99,52.97
2022-01-21 15:30:00,0.6895,36.66,55.84
2022-01-21 15:45:00,0.5649,35.23,52.04
2022-01-21 16:00:00,0.4462,31.05,45.34
2022-01-21 16:15:00,0.4333,27.80,40.45
2022-01-21 16:30:00,0.4014,27.37,40.12
2022-01-21 16:45:00,0.3705,28.51,42.03
2022-01-21 17:00:00,0.2682,26.82,38.78
2022-01-21 17:15:00,0.1296,25.57,33.04
2022-01-21 17:30:00,0.1173,23.87,32.74
2022-01-21 17:45:00,0.0618,23.92,33.30
2022-01-21 18:00:00,0.0000,21.16,25.89
2022-01-21 18:15:00,0.0000,22.20,28.62
2022-01-21 18:30:00,0.0000,21.36,26.77
2022-01-21 18:45:00,0.0000,21.37,29.17
2022-01-21 19:00:00,0.0000,22.77,29.97
2022-01-21 19:15:00,0.0000,22.17,30.03
2022-01-21 19:30:00,0.0000,22.65,27.96
2022-01-21 19:45:00,0.0000,23.42,30.58
2022-01-21 20:00:00,0.0000,22.19,26.42
2022-01-21 20:15:00,0.0000,21.39,28.64
2022-01-21 20:30:00,0.0000,22.30,29.70
2022-01-21 20:45:00,0.0000,22.06,27.27
2022-01-21 21:00:00,0.0000,22.47,27.86
2022-01-21 21:15:00,0.0000,20.00,27.26
2022-01-21 21:30:00,0.0000,22.70,30.90
2022-01-21 21:45:00,0.0000,23.29,28.03
2022-01-21 22:00:00,0.0000,21.39,28.13
2022-01-21 22:15:00,0.0000,21.20,24.17
2022-01-21 22:30:00,0.0000,22.57,27.96
2022-01-21 22:45:00,0.0000,20.00,24.55
2022-01-21 23:00:00,0.0000,20.31,28.07
2022-01-21 23:15:00,0.0000,21.67,25.66
2022-01-21 23:30:00,0.0000,20.00,26.30
2022-01-21 23:45:00,0.0000,20.93,27.92
2022-01-22 00:00:00,0.0000,21.00,27.22
2022-01-22 00:15:00,0.0000,20.83,26.37
2022-01-22 00:30:00,0.0000,21.70,26.47
2022-01-22 00:45:00,0.0000,20.99,28.88
2022-01-22 01:00:00,0.0000,23.89,32.46
2022-01-22 01:15:00,0.0000,21.59,28.67
2022-01-22 01:30:00,0.0000,22.58,29.22
2022-01-22 01:45:00,0.0000,22.83,29.62
2022-01-22 02:00:00,0.0000,22.40,28.32
2022-01-22 02:15:00,0.0000,23.36,30.91
2022-01-22 02:30:00,0.0000,20.78,28.17
2022-01-22 02:45:00,0.0000,23.09,30.05
2022-01-22 03:00:00,0.0000,21.06,27.74
2022-01-22 03:15:00,0.0000,21.69,29.76
2022-01-22 03:30:00,0.0000,20.00,25.26
2022-01-22 03:45:00,0.0000,20.70,28.31
2022-01-22 04:00:00,0.0000,20.72,25.19
2022-01-22 04:15:00,0.0000,20.45,26.53
2022-01-22 04:30:00,0.0000,21.86,27.64
2022-01-22 04:45:00,0.0000,22.68,30.01
2022-01-22 05:00:00,0.0000,22.53,29.92
2022-01-22 05:15:00,0.0000,22.74,30.10
2022-01-22 05:30:00,0.0000,21.21,26.83
2022-01-22 05:45:00,0.0000,20.00,26.11
2022-01-22 06:00:00,0.0000,21.20,25.14
2022-01-22 06:15:00,0.2185,25.87,36.22
2022-01-22 06:30:00,0.1620,25.19,32.92
2022-01-22 06:45:00,0.1661,24.59,33.67
2022-01-22 07:00:00,0.3422,29.85,42.50
2022-01-22 07:15:00,0.3309,28.97,39.60
2022-01-22 07:30:00,0.3639,29.97,41.15
2022-01-22 07:45:00,0.5123,29.41,44.98
2022-01-22 08:00:00,0.5411,30.62,48.98
2022-01-22 08:15:00,0.5610,31.31,46.52
2022-01-22 08:30:00,0.7266,34.04,54.09
2022-01-22 08:45:00,0.7043,35.88,54.27
2022-01-22 09:00:00,0.7029,34.11,49.00
2022-01-22 09:15:00,0.7932,34.95,56.14
2022-01-22 09:30:00,0.8178,35.78,56.27
2022-01-22 09:45:00,0.8275,34.48,55.34
2022-01-22 10:00:00,0.8434,37.78,57.20
2022-01-22 10:15:00,0.8808,37.18,59.44
2022-01-22 10:30:00,0.8721,36.18,56.75
2022-01-22 10:45:00,0.9625,41.50,64.74
2022-01-22 11:00:00,1.0000,40.74,64.78
2022-01-22 11:15:00,0.8663,38.57,60.41
2022-01-22 11:30:00,0.9603,39.82,62.35
2022-01-22 11:45:00,1.0000,40.80,62.69
2022-01-22 12:00:00,0.9997,40.96,65.81
2022-01-22 12:15:00,0.9710,39.61,66.31
2022-01-22 12:30:00,0.9838,41.28,65.85
2022-01-22 12:45:00,0.9196,38.72,65.31
2022-01-22 13:00:00,0.9913,38.35,63.66
2022-01-22 13:15:00,0.9984,38.69,62.49
2022-01-22 13:30:00,0.9967,38.40,63.50
2022-01-22 13:45:00,0.8383,37.24,58.97
2022-01-22 14:00:00,0.8010,36.75,57.70
2022-01-22 14:15:00,0.8218,35.17,56.57
2022-01-22 14:30:00,0.7701,37.28,57.22
2022-01-22 14:45:00,0.8388,36.66,61.22
2022-01-22 15:00:00,0.6575,34.64,51.89
2022-01-22 15:15:00,0.6459,32.49,50.17
2022-01-22 15:30:00,0.6350,33.49,51.50
2022-01-22 15:45:00,0.5505,33.74,48.16
2022-01-22 16:00:00,0.5030,30.38,49.45
2022-01-22 16:15:00,0.4691,29.77,43.96
2022-01-22 16:30:00,0.3767,28.83,40.75
2022-01-22 16:45:00,0.3193,27.35,40.03
2022-01-22 17:00:00,0.2423,26.70,35.96
2022-01-22 17:15:00,0.2467,25.23,35.55
2022-01-22 17:30:00,0.1413,23.91,30.90
2022-01-22 17:45:00,0.1067,25.25,32.67
2022-01-22 18:00:00,0.0389,21.17,26.63
2022-01-22 18:15:00,0.0000,21.21,25.72
2022-01-22 18:30:00,0.0000,23.21,29.40
2022-01-22 18:45:00,0.0000,22.27,27.20
2022-01-22 19:00:00,0.0000,21.48,25.10
2022-01-22 19:15:00,0.0000,20.00,26.93
2022-01-22 19:30:00,0.0000,22.14,28.50
2022-01-22 19:45:00,0.0000,20.91,26.11
2022-01-22 20:00:00,0.0000,21.03,27.98
2022-01-22 20:15:00,0.0000,22.73,27.93
2022-01-22 20:30:00,0.0000,23.18,30.73
2022-01-22 20:45:00,0.0000,21.08,25.61
2022-01-22 21:00:00,0.0000,21.12,26.76
2022-01-22 21:15:00,0.0000,23.62,29.99
2022-01-22 21:30:00,0.0000,21.64,25.41
2022-01-22 21:45:00,0.0000,22.95,28.53
2022-01-22 22:00:00,0.0000,22.72,24.15
2022-01-22 22:15:00,0.0000,22.03,28.68
2022-01-22 22:30:00,0.0000,22.52,27.06
2022-01-22 22:45:00,0.0000,23.06,27.23
2022-01-22 23:00:00,0.0000,20.15,27.19
2022-01-22 23:15:00,0.0000,21.48,24.87
2022-01-22 23:30:00,0.0000,23.46,31.56
2022-01-22 23:45:00,0.0000,22.42,30.65
2022-01-23 00:00:00,0.0000,23.22,28.83
2022-01-23 00:15:00,0.0000,23.98,28.77
2022-01-23 00:30:00,0.0000,21.64,25.82
2022-01-23 00:45:00,0.0000,23.15,31.43
2022-01-23 01:00:00,0.0000,20.00,24.54
2022-01-23 01:15:00,0.0000,23.19,29.39
2022-01-23 01:30:00,0.0000,22.05,27.04
2022-01-23 01:45:00,0.0000,23.64,30.11
2022-01-23 02:00:00,0.0000,22.69,26.48
2022-01-23 02:15:00,0.0000,23.90,32.67
2022-01-23 02:30:00,0.0000,21.03,27.19
2022-01-23 02:45:00,0.0000,21.43,28.63
2022-01-23 03:00:00,0.0000,22.49,28.94
2022-01-23 03:15:00,0.0000,21.12,28.20
2022-01-23 03:30:00,0.0000,23.02,30.64
2022-01-23 03:45:00,0.0000,20.47,27.98
2022-01-23 04:00:00,0.0000,21.74,29.06
2022-01-23 04:15:00,0.0000,23.02,26.85
2022-01-23 04:30:00,0.0000,20.00,25.87
2022-01-23 04:45:00,0.0000,21.15,26.97
2022-01-23 05:00:00,0.0000,22.48,30.01
2022-01-23 05:15:00,0.0000,20.74,26.90
2022-01-23 05:30:00,0.0000,22.47,28.69
2022-01-23 05:45:00,0.0000,22.07,28.48
2022-01-23 06:00:00,0.0000,21.30,27.81
2022-01-23 06:15:00,0.1300,23.84,33.71
2022-01-23 06:30:00,0.1641,26.07,38.01
2022-01-23 06:45:00,0.1794,25.10,35.22
2022-01-23 07:00:00,0.2233,27.98,37.96
2022-01-23 07:15:00,0.2844,26.43,36.14
2022-01-23 07:30:00,0.3715,28.97,39.87
2022-01-23 07:45:00,0.4415,28.79,40.78
2022-01-23 08:00:00,0.4631,29.52,42.25
2022-01-23 08:15:00,0.5577,32.11,48.64
2022-01-23 08:30:00,0.6471,34.16,50.07
2022-01-23 08:45:00,0.6050,33.58,49.65
2022-01-23 09:00:00,0.7312,36.73,55.83
2022-01-23 09:15:00,0.7297,34.24,56.45
2022-01-23 09:30:00,0.7965,38.71,59.20
2022-01-23 09:45:00,0.8377,37.04,58.71
2022-01-23 10:00:00,0.8239,36.53,56.23
2022-01-23 10:15:00,0.8996,40.47,62.49
2022-01-23 10:30:00,0.8940,38.66,60.61
2022-01-23 10:45:00,0.8922,36.92,59.10
2022-01-23 11:00:00,1.0000,38.69,64.71
2022-01-23 11:15:00,0.8964,38.10,59.93
2022-01-23 11:30:00,1.0000,41.09,65.18
2022-01-23 11:45:00,1.0000,41.03,68.54
2022-01-23 12:00:00,0.9165,36.18,55.09
2022-01-23 12:15:00,1.0000,40.91,63.94
2022-01-23 12:30:00,0.8527,37.72,57.93
2022-01-23 12:45:00,1.0000,40.26,63.07
2022-01-23 13:00:00,1.0000,40.14,66.20
2022-01-23 13:15:00,0.9324,38.85,61.38
2022-01-23 13:30:00,0.9633,39.68,61.02
2022-01-23 13:45:00,0.9280,38.21,63.82
2022-01-23 14:00:00,0.8226,37.30,59.10
2022-01-23 14:15:00,0.8306,35.84,57.03
2022-01-23 14:30:00,0.8203,36.65,57.33
2022-01-23 14:45:00,0.7941,35.60,57.67
2022-01-23 15:00:00,0.6935,34.14,54.29
2022-01-23 15:15:00,0.6925,35.38,52.71
2022-01-23 15:30:00,0.6435,32.83,48.86
2022-01-23 15:45:00,0.5660,29.38,44.20
2022-01-23 16:00:00,0.4262,30.52,43.41
2022-01-23 16:15:00,0.4403,29.97,42.39
2022-01-23 16:30:00,0.3782,27.86,41.15
2022-01-23 16:45:00,0.3271,28.70,41.30
2022-01-23 17:00:00,0.2143,24.06,33.89
2022-01-23 17:15:00,0.1786,24.36,33.61
2022-01-23 17:30:00,0.0865,22.21,33.95
2022-01-23 17:45:00,0.1230,24.22,31.83
2022-01-23 18:00:00,0.0000,22.39,30.02
2022-01-23 18:15:00,0.0000,21.62,27.79
2022-01-23 18:30:00,0.0000,20.00,28.41
2022-01-23 18:45:00,0.0000,22.82,27.24
2022-01-23 19:00:00,0.0000,21.01,24.31
2022-01-23 19:15:00,0.0000,20.45,27.32
2022-01-23 19:30:00,0.0000,22.73,26.74
2022-01-23 19:45:00,0.0000,21.92,26.04
2022-01-23 20:00:00,0.0000,21.56,29.71
2022-01-23 20:15:00,0.0000,20.22,26.32
2022-01-23 20:30:00,0.0000,21.82,27.14
2022-01-23 20:45:00,0.0000,21.75,27.91
2022-01-23 21:00:00,0.0000,21.84,27.75
2022-01-23 21:15:00,0.0000,20.45,23.94
2022-01-23 21:30:00,0.0000,24.52,31.39
2022-01-23 21:45:00,0.0000,20.12,26.60
2022-01-23 22:00:00,0.0000,23.12,28.96
2022-01-23 22:15:00,0.0000,20.89,26.86
2022-01-23 22:30:00,0.0000,21.67,28.01
2022-01-23 22:45:00,0.0000,20.86,28.78
2022-01-23 23:00:00,0.0000,21.54,24.97
2022-01-23 23:15:00,0.0000,22.08,26.81
2022-01-23 23:30:00,0.0000,23.49,28.41
2022-01-23 23:45:00,0.0000,20.27,26.66
2022-01-24 00:00:00,0.0000,23.86,28.72
2022-01-24 00:15:00,0.0000,22.73,29.69
2022-01-24 00:30:00,0.0000,21.04,28.74
2022-01-24 00:45:00,0.0000,24.25,31.07
2022-01-24 01:00:00,0.0000,22.47,28.87
2022-01-24 01:15:00,0.0000,20.00,26.37
2022-01-24 01:30:00,0.0000,22.70,26.43
2022-01-24 01:45:00,0.0000,22.60,28.05
2022-01-24 02:00:00,0.0000,22.05,26.48
2022-01-24 02:15:00,0.0000,21.55,27.07
2022-01-24 02:30:00,0.0000,23.83,30.95
2022-01-24 02:45:00,0.0000,23.47,26.60
2022-01-24 03:00:00,0.0000,21.63,26.24
2022-01-24 03:15:00,0.0000,21.28,26.84
2022-01-24 03:30:00,0.0000,21.09,27.56
2022-01-24 03:45:00,0.0000,23.15,31.50
2022-01-24 04:00:00,0.0000,22.56,30.41
2022-01-24 04:15:00,0.0000,21.60,26.72
2022-01-24 04:30:00,0.0000,22.89,28.01
2022-01-24 04:45:00,0.0000,21.56,27.39
2022-01-24 05:00:00,0.0000,21.67,24.40
2022-01-24 05:15:00,0.0000,20.00,26.07
2022-01-24 05:30:00,0.0000,20.90,27.13
2022-01-24 05:45:00,0.0000,21.39,27.10
2022-01-24 06:00:00,0.0000,20.95,27.59
2022-01-24 06:15:00,0.0836,24.08,31.83
2022-01-24 06:30:00,0.1978,26.37,35.39
2022-01-24 06:45:00,0.1897,25.32,32.12
2022-01-24 07:00:00,0.2142,27.59,38.26
2022-01-24 07:15:00,0.3647,28.86,40.81
2022-01-24 07:30:00,0.4158,27.62,40.39
2022-01-24 07:45:00,0.5079,31.61,49.83
2022-01-24 08:00:00,0.4652,33.29,47.23
2022-01-24 08:15:00,0.4994,30.07,45.00
2022-01-24 08:30:00,0.6232,32.29,50.04
2022-01-24 08:45:00,0.7376,35.98,55.96
2022-01-24 09:00:00,0.6498,33.33,50.86
2022-01-24 09:15:00,0.7594,35.96,52.67
2022-01-24 09:30:00,0.8339,36.63,57.84
2022-01-24 09:45:00,0.8390,34.59,56.21
2022-01-24 10:00:00,0.8036,36.65,56.56
2022-01-24 10:15:00,0.9189,39.96,62.55
2022-01-24 10:30:00,0.9654,40.18,64.09
2022-01-24 10:45:00,0.8907,40.12,62.59
2022-01-24 11:00:00,1.0000,39.16,61.66
2022-01-24 11:15:00,0.9723,40.36,63.28
2022-01-24 11:30:00,0.9244,39.50,61.97
2022-01-24 11:45:00,0.9961,39.32,65.55
2022-01-24 12:00:00,0.9893,39.49,63.30
2022-01-24 12:15:00,0.9893,40.30,62.75
2022-01-24 12:30:00,0.9542,39.39,63.48
2022-01-24 12:45:00,0.9659,39.10,64.51
2022-01-24 13:00:00,0.9771,40.18,61.90
